event_time,coef,placebo_dma
-7,0.5499399308646054,235
-6,-0.0011710166711596682,235
-5,0.6788796570704908,235
-4,-0.6972412793943704,235
-3,-0.169832476952429,235
-2,0.501334502738281,235
-1,0.0,235
0,0.8830110423790435,235
1,0.4573867771493487,235
2,0.35057451688045327,235
3,-0.0679942000608172,235
4,0.10398284549421476,235
5,0.8329798853727604,235
6,-0.22469647611792018,235
7,0.34977639545234657,235
8,0.5554378139260842,235
9,0.9199797843898195,235
10,0.2820035789606573,235
-9,-2.0243588896524747,236
-8,-2.6337092416221886,236
-7,0.44529072323766133,236
-6,-0.07719451711938506,236
-5,-0.3889469648367979,236
-4,-2.2902279349068686,236
-3,0.3253654145330894,236
-2,-0.03533715213623396,236
-1,0.0,236
0,-0.9265833963465853,236
1,-0.06894063791464222,236
2,-1.522407771269777,236
3,-0.9397507911754455,236
4,-1.0419212899542207,236
5,-0.27904254136010453,236
6,-1.1200667809620304,236
7,-0.6106230488036954,236
8,-0.9076411678499826,236
9,0.09603157074029572,236
10,-0.22121606591021764,236
-9,0.3549123594626804,237
-8,-1.0692097364383508,237
-7,-5.025692645359285,237
-6,-0.18732014020922325,237
-5,1.6640099595959728,237
-4,-1.3491788174147563,237
-3,-1.6824745315592742,237
-2,1.3041402522702892,237
-1,0.0,237
0,0.8508889506121905,237
1,0.11435032615413758,237
2,0.6959264090954821,237
3,0.7405827081212878,237
4,1.5312199871799927,237
5,0.7795246040165592,237
6,0.867364353273811,237
7,0.3486312045639449,237
8,0.3885811961283603,237
9,-0.5293055780336374,237
10,0.9184223584260942,237
-9,-0.15910630426052788,238
-8,9.868884924783698,238
-7,-0.9524874996685092,238
-6,6.015219790412473,238
-5,0.8144461318140496,238
-4,-0.3748024471723021,238
-3,7.277706939009477,238
-2,10.14057874894106,238
-1,0.0,238
0,9.743071525930507,238
1,9.276320431548985,238
2,9.689161481632032,238
3,11.325662226441272,238
4,8.17792450279574,238
5,8.621932297288472,238
6,9.421965927699077,238
7,9.14281534265941,238
8,9.122114903267976,238
9,8.288620832541303,238
10,9.331751428598833,238
-9,8.944301319302939,239
-8,-0.5442405494799345,239
-7,-0.9524874890699552,239
-6,10.142077905856247,239
-5,0.8144461424149264,239
-4,10.508785045425268,239
-3,-1.2913193059463959,239
-2,10.9532388822428,239
-1,0.0,239
0,10.302448787779017,239
1,10.592701198497778,239
2,10.913362929242483,239
3,12.478115635036955,239
4,10.942686158945753,239
5,7.105717353653315,239
6,10.612315841198537,239
7,9.614706026221663,239
8,10.149433494398817,239
9,9.39372228842606,239
10,-0.38350951884266,239
-9,2.0780900492349526,240
-8,2.202241726497164,240
-7,1.1834470598816451,240
-6,-0.22676359574159496,240
-5,1.5441552000356602,240
-4,1.0468045156301076,240
-3,2.1439633426917823,240
-2,2.159374326169627,240
-1,0.0,240
0,1.274308835420543,240
1,1.671877909338382,240
2,1.8758608489899065,240
3,2.1250323086470377,240
4,2.983878365940177,240
5,1.0055470006985197,240
6,1.5448479105767383,240
7,2.727925396013166,240
8,1.9530273751722398,240
9,2.6245033173239243,240
10,2.3383094202544257,240
-9,2.6177490915120445,241
-8,-0.07241115861349899,241
-7,2.711566285147169,241
-6,0.3654220549660182,241
-5,0.5294076392221136,241
-4,1.0925474521060332,241
-3,2.033460405818647,241
-2,1.6197442006730576,241
-1,0.0,241
0,0.31983291281076726,241
1,2.5945837157753275,241
2,2.1515048932442675,241
3,0.9530100557579079,241
4,2.165100963476705,241
5,2.5489229470575085,241
6,1.520813629369597,241
