BrandCode,BrandDesc,BrandVariant,AdvParentCode,AdvSubsidCode,PCCSubCode,ProductID,AdvParentDesc,kw_label,PCCSubDesc
1319364,HORIZON FURNITURE STORE-FURNITURE,HORIZON FURNITURE STORE-FURNITURE ,930232,930232,G714,1533,HORIZON SHOWROOM INC-LA,horizon,HOUSEHOLD FURNISHINGS & APPLIANCE STORES
1409312,NEW HORIZON THERAPEUTIC MASSAGE BEAUTY SALON,NEW HORIZON THERAPEUTIC MASSAGE BEAUTY SALON ,978137,978137,G718,136,NEW HORIZON THERAPTC MSSGE & BDYWRK,horizon,"DRUGS, TOILETRIES & SALONS"
1938196,J&M HORIZON HOME STORE-HOME FURNISHINGS,J&M HORIZON HOME STORE-HOME FURNISHINGS ,1234009,1234009,G714,1547,J&M HORIZON HOME,horizon,HOUSEHOLD FURNISHINGS & APPLIANCE STORES
1672617,VERTICAL HORIZON OUTFITTERS STORE-SPORTING GOODS,VERTICAL HORIZON OUTFITTERS STORE-SPORTING GOODS ,1107092,1107092,G717,1620,VERTICAL HORIZON OUTFITTERS,horizon,"CRAFT, HOBBY & SPORTING GOODS & TOY STORES"
1940533,HORIZON OPTICAL OPTICAL CTR,HORIZON OPTICAL OPTICAL CTR ,1234668,1234668,G71E,1056,HORIZON OPTICAL,horizon,OPTICAL GOODS AND SERVICES
2078145,HEARTLAND COMMUNITY BANK BANK SVCS,HEARTLAND COMMUNITY BANK BANK SVCS ,702145,702144,B151,107,HORIZON BANCORP,horizon,BANKS
2994694,HORIZON POWER & LIGHT UTILITY CO,HORIZON POWER & LIGHT UTILITY CO ,1714849,1714849,B141,1793,HORIZON POWER & LIGHT LLC,horizon,"GAS, POWER, LIGHTING & WATER COMPANIES"
1550030,CAMP NEW HORIZONS CAMP,CAMP NEW HORIZONS CAMP ,1046037,1046037,B133,222,CAMP NEW HORIZONS,horizon,"SCHOOLS & CAMPS, SEMINARS"
2878474,HORIZON MEDICAL WEIGHT LOSS CTRS MEDICAL SVCS,HORIZON MEDICAL WEIGHT LOSS CTRS MEDICAL SVCS ,1664090,1664090,D249,961,HORIZON MEDICAL WEIGHT LOSS CTR LLC,horizon,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
1806611,HORIZON INDOOR SPORTS FITNESS CTRS-CLUBS,HORIZON INDOOR SPORTS FITNESS CTRS-CLUBS ,1174110,1174110,D241,2081,HORIZON INDOOR SPORTS CTR CORP,horizon,FITNESS & DIET PROGRAMS & SPAS
2641432,HORIZON SWISS FLIGHT ACADEMY ACADEMY,HORIZON SWISS FLIGHT ACADEMY ACADEMY ,1560387,1560387,B133,11,HORIZON SWISS FLIGHT ACADEMY,horizon,"SCHOOLS & CAMPS, SEMINARS"
2642141,SOUTHERN HORIZONS VA TRAVEL SVCS,SOUTHERN HORIZONS VA TRAVEL SVCS ,1554730,1554730,T420,1767,SOUTHERN HORIZONS VA,horizon,TRAVEL SERVICES & TOURS
2377123,HORIZON VILLAGE AT SOMERSET REAL ESTATE-RESIDENTIAL,HORIZON VILLAGE AT SOMERSET REAL ESTATE-RESIDENTIAL ,1422639,1422639,B230,2068,HORIZON VILLAGE AT SOMERSET LLC,horizon,"REAL ESTATE, R.E. BROKERS & DEVELOPERS"
1807648,SUPERIOR FINANCIAL SVCS LOAN CO,SUPERIOR FINANCIAL SVCS LOAN CO ,1034732,2768523,B159,921,FIRST HORIZON NATL CORP,horizon,MISC FINANCIAL INST. SERVICES & PRODUCTS
2526878,LOGISTICS HORIZONS EMPLOYMENT RECRUITMENT,LOGISTICS HORIZONS EMPLOYMENT RECRUITMENT ,1490088,1490088,B720,529,LOGISTICS HORIZONS LLC-NY,horizon,EMPLOYMENT RECRUITMENT
2740699,SKY MOUNTAIN RANCH REAL ESTATE-RESIDENTIAL,SKY MOUNTAIN RANCH REAL ESTATE-RESIDENTIAL ,1602417,1602417,B230,2068,HORIZON DVLPMT & ARZNA ACQUSTNS LLC,horizon,"REAL ESTATE, R.E. BROKERS & DEVELOPERS"
2222707,HORIZONS DVD & GIFTS STORE-GIFTS,HORIZONS DVD & GIFTS STORE-GIFTS ,1356346,1356346,G712,1538,HORIZONS DVD & GIFTS,horizon,"JEWELRY, GIFT STORES & GALLERIES"
2381355,HORIZON CHIROPRACTIC & WELLNESS CTR CHIROPRACTIC SVCS,HORIZON CHIROPRACTIC & WELLNESS CTR CHIROPRACTIC SVCS ,1429513,1429513,D249,282,HORIZON CHIROPRACTC & WLLNSS CTR PC,horizon,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
1264831,HORIZON ENERGY SYSTEMS HEATING-COOLING SVCS,HORIZON ENERGY SYSTEMS HEATING-COOLING SVCS,903844,903844,B119,2058,HORIZON ENERGY SYSTEMS INC-P1,horizon,MISCELLANEOUS PROFESSIONAL SERVICES
1553588,HORIZON DANCE ALLIANCE BALLET-DANCE,HORIZON DANCE ALLIANCE BALLET-DANCE ,1048336,1048336,G321,2826,HORIZON DANCE ALLIANCE,horizon,"DANCE, THEATER, CONCERTS, OPERA"
1553651,CONSIGNMENT HORIZONS STORE-CONSIGNMENT,CONSIGNMENT HORIZONS STORE-CONSIGNMENT ,1048416,1048416,G719,1502,CONSIGNMENT HORIZONS,horizon,MISCELLANEOUS RETAIL
2644788,BUBS FIELD SPORTS PUB RESTAURANT,BUBS FIELD SPORTS PUB RESTAURANT ,1553952,1553952,G330,1253,BUBS FIELD ON THE HORIZON LLC-DV,horizon,"RESTAURANTS, HOTEL DINING & NIGHTCLUBS"
1680998,HORIZON HILLS HALL BANQUET FACILITY,HORIZON HILLS HALL BANQUET FACILITY ,1111776,1111776,G330,110,HORIZON HILLS HALL INC,horizon,"RESTAURANTS, HOTEL DINING & NIGHTCLUBS"
3002778,HORIZONS COMMUNITY CHURCH RELIGIOUS CTR,HORIZONS COMMUNITY CHURCH RELIGIOUS CTR ,1719264,1719264,B189,2796,HORIZONS COMMUNITY CHURCH,horizon,MISCELLANEOUS ORGANIZATION ADVERTISING
2383748,NEW HORIZON BUILDERS,NEW HORIZON BUILDERS ,1424163,1424163,B111,193,NEW HORIZON LLC,horizon,"CONSTRUCTION, ENGINEERING & ARCHIT SRVCS"
2531435,MICROWAVE JOURNAL SPONSORED EXHIBITION,MICROWAVE JOURNAL SPONSORED EXHIBITION ,1373541,1373541,G329,548,HORIZON HOUSE PUBLICATIONS INC,horizon,MISC ENTERTAINMENT & COMBINATION COPY
1812714,HORIZON DRYWALL EMPLOYMENT RECRUITMENT,HORIZON DRYWALL EMPLOYMENT RECRUITMENT ,1176623,1176623,B720,529,HORIZON DRYWALL INC,horizon,EMPLOYMENT RECRUITMENT
2226281,WESTERN HORIZONS CARE ASSISTANCE REFERRAL SVCS,WESTERN HORIZONS CARE ASSISTANCE REFERRAL SVCS ,1357743,1357743,B119,1232,WESTERN HORIZONS CARE ASSISTNCE INC,horizon,MISCELLANEOUS PROFESSIONAL SERVICES
1812903,HORIZON AESTHETIC CTR MEDICAL SVCS,HORIZON AESTHETIC CTR MEDICAL SVCS ,1176695,1176695,D249,961,HORIZON AESTHETIC CTR,horizon,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
2384390,ALOHA ADVENTURE PARK ENTERTAINMENT PARK,ALOHA ADVENTURE PARK ENTERTAINMENT PARK ,972411,972411,G322,538,HORIZON AMUSEMENT GROUP INC,horizon,AMUSEMENT PARKS & SPORTING EVENTS
3004486,MIGHTY SWINE MIGHTY SWINE RECORDINGS-AUDIO,MIGHTY SWINE MIGHTY SWINE RECORDINGS-AUDIO ,1719733,1719733,H331,1224,BROAD HORIZON RECORDS INC,horizon,PRE-RECORDED AUDIO
3004503,GREENER HORIZON LANDSCAPING SVCS,GREENER HORIZON LANDSCAPING SVCS ,1719571,1719571,T650,882,GREENER HORIZON LLC,horizon,HORTICULTURAL SERVICES & MISC
2086542,FTN MIDWEST SECURITIES CORP BUSINESS ANNOUNCEMENT,FTN MIDWEST SECURITIES CORP BUSINESS ANNOUNCEMENT ,1034732,1299205,B157,2032,FIRST HORIZON NATL CORP,horizon,"TOMBSTONE ADVERTISING,SECURITY & TENDER OFFERS"
1683370,NEW CONCEPTS MORTGAGE CO,NEW CONCEPTS MORTGAGE CO ,1113156,1113156,B159,3092,NEW HORIZON MORTGAGE CONCEPTS INC,horizon,MISC FINANCIAL INST. SERVICES & PRODUCTS
1683668,HORIZON BAIL BONDS BAIL BONDSMEN,HORIZON BAIL BONDS BAIL BONDSMEN ,1113429,1113429,B119,99,HORIZON BAIL BONDS INC,horizon,MISCELLANEOUS PROFESSIONAL SERVICES
2387036,SESAME STREET PLAY WITH ME SESAME BOOK-HARDCOVER,SESAME STREET PLAY WITH ME SESAME BOOK-HARDCOVER ,1424137,1424137,B410,2120,LEARNING HORIZONS INC,horizon,BOOKS & MUSIC
2746743,JB WHITES BUILDING REAL ESTATE-RESIDENTIAL,JB WHITES BUILDING REAL ESTATE-RESIDENTIAL ,1596864,1596864,B230,2068,HORIZON GROUP INVESTMENTS INC,horizon,"REAL ESTATE, R.E. BROKERS & DEVELOPERS"
2388777,NEW HORIZONS TRAVEL TRAVEL SVCS,NEW HORIZONS TRAVEL TRAVEL SVCS ,1425616,1425616,T420,1767,NEW HORIZONS TRAVEL CO-DM,horizon,TRAVEL SERVICES & TOURS
1954032,GLASS HORIZONS STORE-ANTIQUE,GLASS HORIZONS STORE-ANTIQUE ,1240256,1240256,G712,1461,GLASS HORIZONS,horizon,"JEWELRY, GIFT STORES & GALLERIES"
2229325,WINNERS CIRCLE IV BOOK-HARDCOVER,WINNERS CIRCLE IV BOOK-HARDCOVER ,200946,200946,B410,2120,HORIZON PUBLISHERS & DISTRIBTRS INC,horizon,BOOKS & MUSIC
3008148,NEW HORIZONS THERAPEUTIC MASSAGE MEDICAL SVCS,NEW HORIZONS THERAPEUTIC MASSAGE MEDICAL SVCS ,1720679,1720679,D249,961,NEW HORIZONS THERAPEUTIC MASSAGE,horizon,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
2651505,NEW HORIZONS RV CAMPER,NEW HORIZONS RV CAMPER ,1554797,1554797,T131,223,NEW HORIZONS RV,horizon,"MOBILE HOMES,CAMPERS,RVS:FACTORY"
1557387,HORIZON FINANCIAL MORTGAGE CO,HORIZON FINANCIAL MORTGAGE CO ,1049881,1049881,B159,3092,HORIZON FINANCIAL INC-GS-CT,horizon,MISC FINANCIAL INST. SERVICES & PRODUCTS
1557765,HORIZON NETWORKS TELEPH SVCS,HORIZON NETWORKS TELEPH SVCS ,1049880,1049880,B145,1703,HORIZON NETWORKS LLC-XB,horizon,"TELEPHONE COMPANIES, PUBLIC & PRIVATE"
1686113,MANDANA COMMUNITY RECOVERY CTR SUBSTANCE ABUSE SVCS,MANDANA COMMUNITY RECOVERY CTR SUBSTANCE ABUSE SVCS ,1111184,1111184,D249,2073,HORIZON SVCS INC-SF,horizon,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
1815833,HORIZON CONDOMINIUMS REAL ESTATE-RESIDENTIAL,HORIZON CONDOMINIUMS REAL ESTATE-RESIDENTIAL ,1178772,1178772,B230,2068,HORIZON CONDOMINIUMS-NY,horizon,"REAL ESTATE, R.E. BROKERS & DEVELOPERS"
2535256,NEW HORIZONS ENTERTAINMENT VIDEO PRODUCTION SVCS,NEW HORIZONS ENTERTAINMENT VIDEO PRODUCTION SVCS ,1496243,1496243,B119,1817,NEW HORIZONS ENTERTAINMENT,horizon,MISCELLANEOUS PROFESSIONAL SERVICES
2749327,NEW HORIZONS THEATER THEATRE,NEW HORIZONS THEATER THEATRE ,1605222,1605222,G321,1715,NEW HORIZONS THEATER,horizon,"DANCE, THEATER, CONCERTS, OPERA"
2231044,NEW HORIZONS REVERSE MORTGAGE MORTGAGE CO,NEW HORIZONS REVERSE MORTGAGE MORTGAGE CO ,1359663,1359663,B159,3092,NEW HORIZONS REVERSE MORTGAGE INC,horizon,MISC FINANCIAL INST. SERVICES & PRODUCTS
1957162,HORIZON AT WESTBURY REAL ESTATE-RESIDENTIAL,HORIZON AT WESTBURY REAL ESTATE-RESIDENTIAL ,1241465,1241465,B230,2068,HORIZON AT WESTBURY LLC,horizon,"REAL ESTATE, R.E. BROKERS & DEVELOPERS"
1420714,HORIZONS GARDEN & NATURE CTR GARDEN CTR,HORIZONS GARDEN & NATURE CTR GARDEN CTR ,984202,984202,G719,692,HORIZONS GARDEN & NATURE CTR,horizon,MISCELLANEOUS RETAIL
3010867,JP HORIZONS CORP CORP-GEN,JP HORIZONS CORP CORP-GEN ,463244,463244,B170,392,JP HORIZONS INC,horizon,MISC CORPORATE ADVERTISING (NOT ELSE CLASS)
3033418,ADVANCED PHASE-LOCK TECHNIQUES BOOK-HARDCOVER,ADVANCED PHASE-LOCK TECHNIQUES BOOK-HARDCOVER ,1373541,1458203,B410,2120,HORIZON HOUSE PUBLICATIONS INC,horizon,BOOKS & MUSIC
3033420,ARTECH HOUSE BOOK-HARDCOVER,ARTECH HOUSE BOOK-HARDCOVER BOOK RADAR,1373541,1458203,B410,2120,HORIZON HOUSE PUBLICATIONS INC,horizon,BOOKS & MUSIC
3033421,VLSI CIRCUITS FOR BIOMEDICAL APPLICATINS BOOK-HARDCOVER,VLSI CIRCUITS FOR BIOMEDICAL APPLICATINS BOOK-HARDCOVER ,1373541,1458203,B410,2120,HORIZON HOUSE PUBLICATIONS INC,horizon,BOOKS & MUSIC
3011194,HORIZON COLLEGE & SEMINARY COLLEGE,HORIZON COLLEGE & SEMINARY COLLEGE ,1722609,1722609,B133,339,HORIZON COLLEGE & SEMINARY-XQ,horizon,"SCHOOLS & CAMPS, SEMINARS"
2896125,NEW HORIZON CHRISTMAS CONCERT,NEW HORIZON CHRISTMAS CONCERT ,1672634,1672634,G321,360,NEW HORIZON CHRISTMAS,horizon,"DANCE, THEATER, CONCERTS, OPERA"
1421717,HORIZON CHIROPRACTIC CHIROPRACTIC SVCS,HORIZON CHIROPRACTIC CHIROPRACTIC SVCS ,984690,984690,D249,282,HORIZON CHIROPRACTIC CTRS PC,horizon,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
3012296,GOLDEN HORIZON MORTGAGE MORTGAGE CO,GOLDEN HORIZON MORTGAGE MORTGAGE CO ,1161808,1161808,B159,3092,GOLDEN HORIZON MORTGAGE INC,horizon,MISC FINANCIAL INST. SERVICES & PRODUCTS
1817442,NEW HORIZON APARTMENTS REAL ESTATE-RESIDENTIAL,NEW HORIZON APARTMENTS REAL ESTATE-RESIDENTIAL ,1179425,1179425,B230,2068,NEW HORIZON APARTMENTS-MM,horizon,"REAL ESTATE, R.E. BROKERS & DEVELOPERS"
2897554,SIYE UN NUEVO HORIZONTE BUSINESS SVCS,SIYE UN NUEVO HORIZONTE BUSINESS SVCS ,1668663,1668663,B119,202,SIYE UN NUEVO HORIZONTE,horizon,MISCELLANEOUS PROFESSIONAL SERVICES
1561632,ASSOCIATION OF HORIZON CHARITABLE ORGN,ASSOCIATION OF HORIZON CHARITABLE ORGN ,1051776,1051776,B189,267,ASSOCIATION OF HORIZON INC,horizon,MISCELLANEOUS ORGANIZATION ADVERTISING
2752114,GAMEHORIZON CONFERENCE EXHIBITION,GAMEHORIZON CONFERENCE EXHIBITION ,1602020,1602020,G329,548,GAMEHORIZON CONFERENCE,horizon,MISC ENTERTAINMENT & COMBINATION COPY
2655929,MILKY WAY FARMS REAL ESTATE-RESIDENTIAL,MILKY WAY FARMS REAL ESTATE-RESIDENTIAL ,1202115,1563653,B230,2068,NEW HORIZONS COMMUNITIES LLC,horizon,"REAL ESTATE, R.E. BROKERS & DEVELOPERS"
1960354,HORIZONS BUSINESS SVCS,HORIZONS BUSINESS SVCS ,1243226,1243226,B119,202,HORIZONS-MM,horizon,MISCELLANEOUS PROFESSIONAL SERVICES
1819550,VERSEO HAIR+ DIR RESP PROD,VERSEO HAIR+ DIR RESP PROD SHAMPOO,916263,998229,R100,474,ATLANTIC HORIZON INTL INC,horizon,DIRECT RESPONSE PRODUCTS
2095785,SILVER HORIZONS NEW MEXICO CHARITABLE ORGN,SILVER HORIZONS NEW MEXICO CHARITABLE ORGN ,1303035,1303035,B189,267,SILVER HORIZONS NEW MEXICO INC,horizon,MISCELLANEOUS ORGANIZATION ADVERTISING
2754215,VICTORY ARCHERY ARCHERY EQUIPMENT,VICTORY ARCHERY ARCHERY EQUIPMENT ARROW/CARBON,1598783,1598783,G419,49,HORIZON SPORTS TECHNOLOGIES INC,horizon,MISCELLANEOUS SPORTING EQUIPMENT
3017214,ARTS HORIZONS CHARITABLE ORGN,ARTS HORIZONS CHARITABLE ORGN ,1724646,1724646,B189,267,ARTS HORIZONS INC,horizon,MISCELLANEOUS ORGANIZATION ADVERTISING
1563602,NEW HORIZON CARPET CLEANING SVCS,NEW HORIZON CARPET CLEANING SVCS ,1052955,1052955,G719,239,NEW HORIZON CARPET CLEANING,horizon,MISCELLANEOUS RETAIL
1822567,HORIZON BANK BANK SVCS,HORIZON BANK BANK SVCS ,1181841,1181840,B151,107,HORIZON FINANCIAL SVCS CORP-DM,horizon,BANKS
3683839,HORIZONS CHILDRENS CTR MEDICAL SVCS,HORIZONS CHILDRENS CTR MEDICAL SVCS ,2032369,2032369,D249,961,HORIZONS CHILDRENS CTR,horizon,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
2903254,ANEW HORIZON EDUCATIONAL PROGRAM,ANEW HORIZON EDUCATIONAL PROGRAM ,1670621,1670621,B133,516,ANEW HORIZON,horizon,"SCHOOLS & CAMPS, SEMINARS"
1823880,HORIZON BROADCAST NETWORK RADIO STATION,HORIZON BROADCAST NETWORK RADIO STATION ,772366,772366,B430,1208,HORIZON CHRISTIAN FELLOWSHIP,horizon,RADIO STATIONS
4025364,GATEWAY DIRECTIONAL DRILLING BUILDERS,GATEWAY DIRECTIONAL DRILLING BUILDERS ,2172235,2172235,B111,193,GATEWAY HORIZONTL DRCTNL DRL LLC-OC,horizon,"CONSTRUCTION, ENGINEERING & ARCHIT SRVCS"
1696056,SOUTHERN HORIZONS BUILDERS,SOUTHERN HORIZONS BUILDERS ,964309,964309,B111,193,SOUTHERN HORIZONS LP,horizon,"CONSTRUCTION, ENGINEERING & ARCHIT SRVCS"
3044213,HORIZON SENIOR SVCS NURSING SVCS,HORIZON SENIOR SVCS NURSING SVCS ,1737934,1737934,D249,1036,HORIZON SENIOR SVCS LLC,horizon,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
2759631,NEW HORIZONS DEBT RELIEF CREDIT SVCS,NEW HORIZONS DEBT RELIEF CREDIT SVCS ,1608384,1608384,B159,412,NEW HORIZONS DEBT RELIEF INC,horizon,MISC FINANCIAL INST. SERVICES & PRODUCTS
2662990,HEC READING HORIZONS COMPUTER SFTWRE,HEC READING HORIZONS COMPUTER SFTWRE ,1561435,1561435,B340,354,HEC READING HORIZONS,horizon,COMPUTER SOFTWARE
3027478,BELLEMONT GARDENS REAL ESTATE-RESIDENTIAL,BELLEMONT GARDENS REAL ESTATE-RESIDENTIAL ,1730451,1730451,B230,2068,NEW HORIZONS MANAGEMENT INC,horizon,"REAL ESTATE, R.E. BROKERS & DEVELOPERS"
1431334,GREEN HORIZON SVCS LANDSCAPING SVCS,GREEN HORIZON SVCS LANDSCAPING SVCS ,989479,989479,T650,882,GREEN HORIZON SVCS INC,horizon,HORTICULTURAL SERVICES & MISC
3027585,HORIZON ACTIVITIES CTR CHARITABLE ORGN,HORIZON ACTIVITIES CTR CHARITABLE ORGN ,1736280,1736280,B189,267,HORIZON ACTIVITY CTR INC,horizon,MISCELLANEOUS ORGANIZATION ADVERTISING
5207097,NEW HORIZONS DENTAL CARE DENTAL SVCS,NEW HORIZONS DENTAL CARE DENTAL SVCS ,2688452,2688452,D249,446,NEW HORIZONS DENTAL CARE LP,horizon,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
3741567,RF LINEAR ACCLRTRS FR MDCL & INDSTL APPS BOOK-HARDCOVER,RF LINEAR ACCLRTRS FR MDCL & INDSTL APPS BOOK-HARDCOVER ,1373541,1458203,B410,2120,HORIZON HOUSE PUBLICATIONS INC,horizon,BOOKS & MUSIC
1830306,NEW HORIZON PROJECT TASK FORCE BUSINESS SVCS,NEW HORIZON PROJECT TASK FORCE BUSINESS SVCS ,1185398,1185398,B119,202,NEW HORIZON PROJECT TASK FORCE,horizon,MISCELLANEOUS PROFESSIONAL SERVICES
2912949,HORIZONS MONTESSORI III SCHOOL,HORIZONS MONTESSORI III SCHOOL ,1676081,1676081,B133,1319,HORIZONS MONTESSORI III-HW,horizon,"SCHOOLS & CAMPS, SEMINARS"
5118777,DESTINY AURORA GAME-BOARD,DESTINY AURORA GAME-BOARD ,2648102,2648102,G422,682,DESTINY HORIZONS INC,horizon,NON-COMPUTERIZED GAMES
5306027,HORIZON JUST MY STYLE PLAYSETS,HORIZON JUST MY STYLE PLAYSETS ,1625653,1625653,G423,1150,HORIZON GROUP USA INC,horizon,TOYS
5306144,HORIZON ITS SO ME! STATIONERY PDTS,HORIZON ITS SO ME! STATIONERY PDTS LIGHT UP DIARY,1625653,1625653,B331,1439,HORIZON GROUP USA INC,horizon,STATIONERY & MISCELLANEOUS PAPER GOODS
5307423,HORIZON COMMUNITY BANK BANK SVCS,HORIZON COMMUNITY BANK BANK SVCS ,2733717,2733717,B151,107,HORIZON COMMUNITY BANK INC,horizon,BANKS
1434219,HIGHLAND MORTGAGE GROUP MORTGAGE CO,HIGHLAND MORTGAGE GROUP MORTGAGE CO ,991084,991085,B159,3092,HORIZONS REAL ESTATE GROUP LLC,horizon,MISC FINANCIAL INST. SERVICES & PRODUCTS
2917342,NEW HORIZON ACUPUNCTURE CLINIC MEDICAL SVCS,NEW HORIZON ACUPUNCTURE CLINIC MEDICAL SVCS ,1679584,1679584,D249,961,NEW HORIZON ACUPUNCTURE CLINIC LLC,horizon,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
5232085,HORIZONS UNLIMITED CHRISTIAN ACADEMY EMPLOYMENT RECRUITMENT,HORIZONS UNLIMITED CHRISTIAN ACADEMY EMPLOYMENT RECRUITMENT ,2701275,2701275,B720,529,HORIZONS UNLIMITED CHRISTIAN ACADMY,horizon,EMPLOYMENT RECRUITMENT
2669752,CATEREASE COMPUTER SFTWRE,CATEREASE COMPUTER SFTWRE ,1568108,1568108,B340,354,HORIZON BUSINESS SVCS INC,horizon,COMPUTER SOFTWARE
2670422,HORIZON HOSPITALITY MANAGEMENT HOTELS-MOTELS,HORIZON HOSPITALITY MANAGEMENT HOTELS-MOTELS ,1565152,1565152,T431,2070,HORIZON HOSPITALITY MANAGEMENT INC,horizon,HOTELS & RESORTS
2768318,HORIZON PLASTIC SURGERY SEMINAR SEMINARS,HORIZON PLASTIC SURGERY SEMINAR SEMINARS ,1612012,1612012,G323,1337,HORIZON PLASTIC SUGERY SEMINAR,horizon,CONVENTIONS & TRADE SHOWS
2671138,NEW HORIZON REVERSE MORTGAGE MORTGAGE CO,NEW HORIZON REVERSE MORTGAGE MORTGAGE CO ,1565161,1565161,B159,3092,NEW HORIZON REVERSE MORTGAGE,horizon,MISC FINANCIAL INST. SERVICES & PRODUCTS
2768540,HORIZON GLASS STORE-GLASS,HORIZON GLASS STORE-GLASS ,1610655,1610655,G719,1539,HORIZON GLASS CO-DV,horizon,MISCELLANEOUS RETAIL
5211640,HORIZON RENTAL CAR RENTAL CAR SVCS,HORIZON RENTAL CAR RENTAL CAR SVCS ,2694689,2694689,T414,1242,HORIZON RENTAL CAR LLC,horizon,CAR & TRUCK RENTAL SVCS
5309907,HIGH-EFFICIENCY LD MDN PWR AMFS WRLS CTS BOOK-HARDCOVER,HIGH-EFFICIENCY LD MDN PWR AMFS WRLS CTS BOOK-HARDCOVER ,1373541,1458203,B410,2120,HORIZON HOUSE PUBLICATIONS INC,horizon,BOOKS & MUSIC
5233643,FLEXFAB MANUFACTURERS-INDUSTRIAL,FLEXFAB MANUFACTURERS-INDUSTRIAL ,2702966,2702966,B515,942,FLEXFAB HORIZONS INTL INC,horizon,OTR MANUF MATERIALS & SUPPLIES
5310350,NEW HORIZONS CRISIS CTR CHARITABLE ORGN,NEW HORIZONS CRISIS CTR CHARITABLE ORGN ,2735571,2735571,B189,267,NEW HORIZONS CRISIS CTR,horizon,MISCELLANEOUS ORGANIZATION ADVERTISING
2923127,VERSEO BODY WASH,VERSEO BODY WASH 48-HOUR CLEANSE,916263,998229,D122,2542,ATLANTIC HORIZON INTL INC,horizon,TOILET SOAPS
3814677,HUDSON HORIZONS INTERNET SVCS,HUDSON HORIZONS INTERNET SVCS ,2085753,2085753,B143,2129,HUDSON HORIZONS INC-NY,horizon,DATA COMMUNICATIONS NETWORKS
3062504,HORIZON PROFESSIONAL EDUCATION EDUCATIONAL PROGRAM,HORIZON PROFESSIONAL EDUCATION EDUCATIONAL PROGRAM ,1744743,1744743,B133,516,HORIZON PROFESSIONAL EDUCATION INC,horizon,"SCHOOLS & CAMPS, SEMINARS"
5214636,HORIZON SURGICAL SPECIALISTS MEDICAL SVCS,HORIZON SURGICAL SPECIALISTS MEDICAL SVCS ,2693409,2693409,D249,961,HORIZON SURGICAL SPECIALISTS PA,horizon,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
5311945,ROAL AUTO PARTS-ACCESS,ROAL AUTO PARTS-ACCESS ,464901,464901,T154,75,HORIZON GLOBAL CORP,horizon,"AUTO & TRUCK PARTS,ACCESSORIES & KITS"
2771028,AQUAVIEW TERRACE CONDOMINIUMS REAL ESTATE-RESIDENTIAL,AQUAVIEW TERRACE CONDOMINIUMS REAL ESTATE-RESIDENTIAL ,1615165,1615165,B230,2068,NEW HORIZON VENTURES LLC,horizon,"REAL ESTATE, R.E. BROKERS & DEVELOPERS"
5405435,BIG SPRING HERALD NEWSPAPER,BIG SPRING HERALD NEWSPAPER ,2776484,2776484,B420,1024,HORIZON PUBLICATIONS MGMNT SVCS INC,horizon,"MAGAZINES, NEWSPAPERS, MISC MEDIA"
4187232,INTERNATIONAL HORIZONS COLLEGE EMPLOYMENT RECRUITMENT,INTERNATIONAL HORIZONS COLLEGE EMPLOYMENT RECRUITMENT ,2235330,2235330,B720,529,INTERNATIONAL HORIZONS COLLEGE,horizon,EMPLOYMENT RECRUITMENT
2676245,GRANVILLE HEIGHTS REAL ESTATE-RESIDENTIAL,GRANVILLE HEIGHTS REAL ESTATE-RESIDENTIAL ,2085188,1569233,B230,2068,HORIZON INVESTMENT & DEVELPMNT CORP,horizon,"REAL ESTATE, R.E. BROKERS & DEVELOPERS"
2774394,WAY I SEE IT BOOK-PAPERBACK,WAY I SEE IT BOOK-PAPERBACK ,789391,789391,B410,2121,FUTURE HORIZONS INC,horizon,BOOKS & MUSIC
3854221,BIOHORIZONS GL EXPO EXHIBITION,BIOHORIZONS GL EXPO EXHIBITION ,2100290,2100290,G329,548,BIOHORIZONS GL EXPO,horizon,MISC ENTERTAINMENT & COMBINATION COPY
4222396,PEOPLES TRUST BANK SVCS,PEOPLES TRUST BANK SVCS ,2248867,2248868,B151,107,HORIZON PLUS FINANCIAL LTD-XC,horizon,BANKS
2776782,HORIZONS HAMPTON ROADS CHARITABLE ORGN,HORIZONS HAMPTON ROADS CHARITABLE ORGN ,1616042,1616042,B189,267,HORIZONS HAMPTON ROADS INC,horizon,MISCELLANEOUS ORGANIZATION ADVERTISING
