BrandCode,BrandDesc,BrandVariant,AdvParentCode,AdvSubsidCode,PCCSubCode,ProductID,AdvParentDesc,kw_label,PCCSubDesc
310692,AMERICAN DENTAL PLAN INSURANCE-DENTAL,AMERICAN DENTAL PLAN INSURANCE-DENTAL,13054,9050,B212,2917,HUMANA INC,humana,MEDICAL & DENTAL INSURANCE
1020878,HORIZON CREDIT UNION CREDIT UNION,HORIZON CREDIT UNION CREDIT UNION,782409,782409,B159,414,HORIZON CREDIT UNION-SK,horizon,MISC FINANCIAL INST. SERVICES & PRODUCTS
805890,SPIRIT OF WOMEN PROFESSIONAL ORGN,SPIRIT OF WOMEN PROFESSIONAL ORGN,2218098,2218098,B189,1184,SPIRIT OF WOMEN HEALTH NETWORK LLC,healthnet,MISCELLANEOUS ORGANIZATION ADVERTISING
1386486,ARKANSAS BLUE CROSS & BLUE SHIELD INSURANCE-HEALTH,ARKANSAS BLUE CROSS & BLUE SHIELD INSURANCE-HEALTH MEDI-PAK,957516,957516,B212,2910,ARKANSAS BLUE CROSS & BLUE SHIELD,bcbs,MEDICAL & DENTAL INSURANCE
1386778,ANTHEM BLUE CROSS & BLUE SHIELD INDIANA INSURANCE-HEALTH,ANTHEM BLUE CROSS & BLUE SHIELD INDIANA INSURANCE-HEALTH MEDICARE,2304089,957514,B212,2910,ANTHEM INC,anthem,MEDICAL & DENTAL INSURANCE
1386782,BLUE CROSS & BLUE SHIELD OF ALABAMA INSURANCE-HEALTH,BLUE CROSS & BLUE SHIELD OF ALABAMA INSURANCE-HEALTH C PLUS,957400,957400,B212,2910,BLUE CROSS & BLUE SHILD OF ALABAMA,bcbs,MEDICAL & DENTAL INSURANCE
1386790,BLUE CROSS & BLUE SHIELD OF LOUISIANA INSURANCE-HEALTH,BLUE CROSS & BLUE SHIELD OF LOUISIANA INSURANCE-HEALTH BLUESAVER,957307,957307,B212,2910,BLUE CROSS & BLUE SHILD OF LSN FNDN,bcbs,MEDICAL & DENTAL INSURANCE
807969,COMMUNITY HEALTH PLAN OF WASHINGTON INSURANCE-HEALTH,COMMUNITY HEALTH PLAN OF WASHINGTON INSURANCE-HEALTH,1692139,1935728,B212,2910,COMMUNITY HEALTH NETWORK OF WSHNGTN,healthnet,MEDICAL & DENTAL INSURANCE
1387190,ARKANSAS BLUE CROSS & BLUE SHIELD INSURANCE-HEALTH,ARKANSAS BLUE CROSS & BLUE SHIELD INSURANCE-HEALTH BLUECARE PPO,957516,957516,B212,2910,ARKANSAS BLUE CROSS & BLUE SHIELD,bcbs,MEDICAL & DENTAL INSURANCE
1387319,BLUE CROSS & BLUE SHIELD SOUTH CAROLINA INSURANCE-HEALTH,BLUE CROSS & BLUE SHIELD SOUTH CAROLINA INSURANCE-HEALTH PERSONAL BLUEPLAN,958314,958314,B212,2910,BLUE CROSS & BLUE SHIELD SOUTH CRLN,bcbs,MEDICAL & DENTAL INSURANCE
1387660,BLUE CROSS & BLUE SHIELD OF KANSAS INSURANCE-HEALTH,BLUE CROSS & BLUE SHIELD OF KANSAS INSURANCE-HEALTH AFFORDABLUE,966202,966202,B212,2910,BLUE CROSS & BLUE SHILD OF KNSS INC,bcbs,MEDICAL & DENTAL INSURANCE
1387704,BLUE CROSS & BLUE SHIELD OF LOUISIANA INSURANCE-HEALTH,BLUE CROSS & BLUE SHIELD OF LOUISIANA INSURANCE-HEALTH DUAL CHOICE,957307,957307,B212,2910,BLUE CROSS & BLUE SHILD OF LSN FNDN,bcbs,MEDICAL & DENTAL INSURANCE
1387723,BLUE CROSS & BLUE SHIELD OF KANSAS INSURANCE-HEALTH,BLUE CROSS & BLUE SHIELD OF KANSAS INSURANCE-HEALTH,966202,966202,B212,2910,BLUE CROSS & BLUE SHILD OF KNSS INC,bcbs,MEDICAL & DENTAL INSURANCE
1388687,HUMANA INSURANCE-HEALTH,HUMANA INSURANCE-HEALTH GOLD CHOICE,13054,9050,B212,2910,HUMANA INC,humana,MEDICAL & DENTAL INSURANCE
604919,CAC-CAREPLUS MEDICAL CTRS MEDICAL SVCS,CAC-CAREPLUS MEDICAL CTRS MEDICAL SVCS,13054,946863,D249,961,HUMANA INC,humana,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
1026582,HORIZON MEDIA ADVERTISING AGENCY,HORIZON MEDIA ADVERTISING AGENCY,785062,785062,B119,15,HORIZON MEDIA INC,horizon,MISCELLANEOUS PROFESSIONAL SERVICES
1389525,PACIFIC BLUE CROSS INSURANCE-HEALTH,PACIFIC BLUE CROSS INSURANCE-HEALTH,965304,965304,B212,2910,CANADIAN ASSN OF BLUE CROSS PLANS,bcbs,MEDICAL & DENTAL INSURANCE
1389931,BLUE CROSS BLUE SHIELD OF ARIZONA CORP-GEN,BLUE CROSS BLUE SHIELD OF ARIZONA CORP-GEN,957410,957410,B170,392,BLUE CROSS & BLUE SHILD OF ARZN INC,bcbs,MISC CORPORATE ADVERTISING (NOT ELSE CLASS)
2145401,WEEKEND TO END BREAST CANCER SPORTING EVENT,WEEKEND TO END BREAST CANCER SPORTING EVENT,674915,674915,G322,1429,UNIVERSITY HEALTH NETWORK,healthnet,AMUSEMENT PARKS & SPORTING EVENTS
1703976,ANTHEM MISCELLANEOUS PDTS/SVCS,ANTHEM MISCELLANEOUS PDTS/SVCS,1124044,1124044,G900,1960,ANTHEM-PX,anthem,MISCELLANEOUS PDTS/SVCS
1854594,HIS SCHOOL,HIS SCHOOL,1195963,1195963,B133,1319,HORIZON INSTRUCTIONAL SYSTEMS,horizon,"SCHOOLS & CAMPS, SEMINARS"
2397427,ANTHEM BLUE CROSS & BLUE SHIELD OF MISSR INSURANCE-HEALTH,ANTHEM BLUE CROSS & BLUE SHIELD OF MISSR INSURANCE-HEALTH MEDICARE PREFERRED,2304089,105880,B212,2910,ANTHEM INC,anthem,MEDICAL & DENTAL INSURANCE
40247,HUMANA INSURANCE-HEALTH,HUMANA INSURANCE-HEALTH,13054,9050,B212,2910,HUMANA INC,humana,MEDICAL & DENTAL INSURANCE
1855369,BLUE CROSS & BLUE SHIELD OF LOUISIANA INSURANCE-HEALTH,BLUE CROSS & BLUE SHIELD OF LOUISIANA INSURANCE-HEALTH RX BLUE,957307,957307,B212,2910,BLUE CROSS & BLUE SHILD OF LSN FNDN,bcbs,MEDICAL & DENTAL INSURANCE
2147749,UNITED HEALTHCARE CORP CORP-GEN,UNITED HEALTHCARE CORP CORP-GEN,43091,358230,B170,392,UNITEDHEALTH GROUP INC,unitedhealth,MISC CORPORATE ADVERTISING (NOT ELSE CLASS)
814635,FITNESS TIP VIGNETTE,FITNESS TIP VIGNETTE,43091,23204,G900,1820,UNITEDHEALTH GROUP INC,unitedhealth,MISCELLANEOUS PDTS/SVCS
455387,NEIGHBORHOOD HEALTH INSURANCE-HEALTH,NEIGHBORHOOD HEALTH INSURANCE-HEALTH,43091,448484,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
1860005,EVERCARE INSURANCE-HEALTH,EVERCARE INSURANCE-HEALTH,43091,937456,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
1861120,PEACH STATE HEALTH PLAN INSURANCE-HEALTH,PEACH STATE HEALTH PLAN INSURANCE-HEALTH,525577,1198732,B212,2910,CENTENE CORP,centene,MEDICAL & DENTAL INSURANCE
1863170,PACIFICARE INSURANCE-HEALTH,PACIFICARE INSURANCE-HEALTH PRESCRIPTION SOLUTIONS,43091,23204,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
1863663,LEON MEDICAL CTRS HEATLH PLAN INSURANCE-HEALTH,LEON MEDICAL CTRS HEATLH PLAN INSURANCE-HEALTH,11323,579258,B212,2910,CIGNA CORP,cigna,MEDICAL & DENTAL INSURANCE
170774,ALAMO CITY MEDICAL GROUP MEDICAL SVCS,ALAMO CITY MEDICAL GROUP MEDICAL SVCS,13054,13054,D249,961,HUMANA INC,humana,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
1865676,BLUE CROSS & BLUE SHIELD SOUTH CAROLINA INSURANCE-HEALTH,BLUE CROSS & BLUE SHIELD SOUTH CAROLINA INSURANCE-HEALTH MEDBLUE RX PLUS,958314,958314,B212,2910,BLUE CROSS & BLUE SHIELD SOUTH CRLN,bcbs,MEDICAL & DENTAL INSURANCE
2402904,SANFORD ROGER MARIS CANCER CTR MEDICAL SVCS,SANFORD ROGER MARIS CANCER CTR MEDICAL SVCS,1341254,1341254,D249,961,SANFORD HEALTH NETWORK,healthnet,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
1036924,HORIZON REALTY REALTORS,HORIZON REALTY REALTORS,791042,791042,B230,1222,HORIZON REALTY OF ALACHUA INC-MF,horizon,"REAL ESTATE, R.E. BROKERS & DEVELOPERS"
2009994,WIDER HORIZONS SCHOOL SCHOOL,WIDER HORIZONS SCHOOL SCHOOL,1264203,1264203,B133,1319,WIDER HORIZONS SCHOOL INC,horizon,"SCHOOLS & CAMPS, SEMINARS"
2154362,HORIZON DENTAL CARE DENTAL SVCS,HORIZON DENTAL CARE DENTAL SVCS,1330446,1330446,D249,446,HORIZON DENTAL CARE INC,horizon,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
2154584,NEW HORIZONS CHURCH RELIGIOUS CTR,NEW HORIZONS CHURCH RELIGIOUS CTR,1332356,1332356,B189,2796,NEW HORIZONS CHURCH,horizon,MISCELLANEOUS ORGANIZATION ADVERTISING
1038337,CITY VIEW TOWER REAL ESTATE-RESIDENTIAL,CITY VIEW TOWER REAL ESTATE-RESIDENTIAL,790912,790912,B230,2068,KAISER-HOFFMAN GROUP,kaiser,"REAL ESTATE, R.E. BROKERS & DEVELOPERS"
2156116,SAINT LUKES PHYSICIAN GROUP INC BUSINESS ANNOUNCEMENT,SAINT LUKES PHYSICIAN GROUP INC BUSINESS ANNOUNCEMENT,381785,1003821,B157,2032,SAINT LUKES HEALTH NETWORK INC-PH,healthnet,"TOMBSTONE ADVERTISING,SECURITY & TENDER OFFERS"
830256,CENTERS FOR NEW HORIZONS PROFESSIONAL ORGN,CENTERS FOR NEW HORIZONS PROFESSIONAL ORGN,691497,691497,B189,1184,CENTERS FOR NEW HORIZONS INC,horizon,MISCELLANEOUS ORGANIZATION ADVERTISING
1720865,TOTAL FAMILY HEALTH CARE MEDICAL SVCS,TOTAL FAMILY HEALTH CARE MEDICAL SVCS,381785,1003821,D249,961,SAINT LUKES HEALTH NETWORK INC-PH,healthnet,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
1873871,BLUE CROSS & BLUE SHIELD SOUTH CAROLINA INSURANCE-HEALTH,BLUE CROSS & BLUE SHIELD SOUTH CAROLINA INSURANCE-HEALTH MEDICARE BLUE PRIVATE,958314,958314,B212,2910,BLUE CROSS & BLUE SHIELD SOUTH CRLN,bcbs,MEDICAL & DENTAL INSURANCE
624695,LIFEWISE INSURANCE-HEALTH,LIFEWISE INSURANCE-HEALTH,459208,459208,B212,2910,PREMERA BLUE CROSS CORP,bcbs,MEDICAL & DENTAL INSURANCE
1041054,RESURRECTION HEALTH CARE HOSPITAL,RESURRECTION HEALTH CARE HOSPITAL,2121587,2121587,D249,801,PRESENCE HEALTH NETWORK,healthnet,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
49467,CVS/PHARMACY FILM PROC STORE-DRUG,CVS/PHARMACY FILM PROC STORE-DRUG,1359687,1359714,G718,1512,CVS HEALTH CORP,cvs,"DRUGS, TOILETRIES & SALONS"
50602,CIGNA CORP CORP-GEN,CIGNA CORP CORP-GEN,11323,11323,B170,392,CIGNA CORP,cigna,MISC CORPORATE ADVERTISING (NOT ELSE CLASS)
50604,CIGNA INSURANCE-HEALTH,CIGNA INSURANCE-HEALTH,11323,11249,B212,2910,CIGNA CORP,cigna,MEDICAL & DENTAL INSURANCE
2158384,KAISER PERMANENTE SPONSORED SPORTING EVENT,KAISER PERMANENTE SPONSORED SPORTING EVENT SAN FRANCISCO HALF MRTHN & 5K,13499,8600,G322,1429,KAISER FNDN HEALTH PLAN INC,kaiser,AMUSEMENT PARKS & SPORTING EVENTS
50964,CVS/PHARMACY STORE-DRUG,CVS/PHARMACY STORE-DRUG,1359687,1359714,G718,1512,CVS HEALTH CORP,cvs,"DRUGS, TOILETRIES & SALONS"
51526,PHYSICIANS HEALTH PLAN INSURANCE-HEALTH,PHYSICIANS HEALTH PLAN INSURANCE-HEALTH HMO,43091,39244,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
1575146,BLUE CROSS & BLUE SHIELD OF FLORIDA INSURANCE-HEALTH,BLUE CROSS & BLUE SHIELD OF FLORIDA INSURANCE-HEALTH BLUEOPTIONS,957492,957492,B212,2910,BLUE CROSS & BLUE SHIELD OF FLD INC,bcbs,MEDICAL & DENTAL INSURANCE
462948,HORIZON RESORTS RESORT,HORIZON RESORTS RESORT,454718,454718,T431,1251,HORIZON RESORTS INC,horizon,HOTELS & RESORTS
1881464,HUMANA INSURANCE-HEALTH,HUMANA INSURANCE-HEALTH MEDICARE,13054,9050,B212,2910,HUMANA INC,humana,MEDICAL & DENTAL INSURANCE
2159803,ANTHEM BLUE CROSS & BLUE SHLD OF CNNCTCT INSURANCE-HEALTH,ANTHEM BLUE CROSS & BLUE SHLD OF CNNCTCT INSURANCE-HEALTH BLUECARE FAMILY PLAN,2304089,957495,B212,2910,ANTHEM INC,anthem,MEDICAL & DENTAL INSURANCE
2160406,ANTHEM BLUE CROSS & BLUE SHIELD WISCONSN INSURANCE-HEALTH,ANTHEM BLUE CROSS & BLUE SHIELD WISCONSN INSURANCE-HEALTH,2304089,957514,B212,2910,ANTHEM INC,anthem,MEDICAL & DENTAL INSURANCE
1576006,KAISER PERMANENTE SPONSORED SPORTING EVENT,KAISER PERMANENTE SPONSORED SPORTING EVENT,13499,8600,G322,1429,KAISER FNDN HEALTH PLAN INC,kaiser,AMUSEMENT PARKS & SPORTING EVENTS
1883310,ANTHEM JEWELERS STORE-JEWELRY,ANTHEM JEWELERS STORE-JEWELRY,1207468,1207468,G712,1553,ANTHEM JEWELERS LLC,anthem,"JEWELRY, GIFT STORES & GALLERIES"
2161358,TONIK INSURANCE-HEALTH,TONIK INSURANCE-HEALTH,2304089,2304089,B212,2910,ANTHEM INC,anthem,MEDICAL & DENTAL INSURANCE
1059912,STEPHEN AMBROSE HISTORICAL TOURS TRAVEL SVCS,STEPHEN AMBROSE HISTORICAL TOURS TRAVEL SVCS,2276356,2276356,T420,1767,HORIZON TOURS INC-NO,horizon,TRAVEL SERVICES & TOURS
1415647,KOOTENAI MEDICAL CTR HOSPITAL,KOOTENAI MEDICAL CTR HOSPITAL,2189513,2189519,D249,801,KOOTENAI HEALTH NETWORK INC,healthnet,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
1060710,HARMON MEDICAL CTR MEDICAL SVCS,HARMON MEDICAL CTR MEDICAL SVCS,43091,584237,D249,961,UNITEDHEALTH GROUP INC,unitedhealth,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
1061877,CAREMEDIC SYSTEMS BUSINESS SVCS,CAREMEDIC SYSTEMS BUSINESS SVCS,43091,1957961,B119,202,UNITEDHEALTH GROUP INC,unitedhealth,MISCELLANEOUS PROFESSIONAL SERVICES
329142,MOLINA FINE JEWELERS STORE-JEWELRY,MOLINA FINE JEWELERS STORE-JEWELRY,329053,329053,G712,1553,MOLINA INC,molina,"JEWELRY, GIFT STORES & GALLERIES"
58123,HIP INSURANCE-HEALTH,HIP INSURANCE-HEALTH,1597894,1597894,B212,2910,EMBLEMHEALTH INC,emblem,MEDICAL & DENTAL INSURANCE
58908,LONGS DRUGS STORE-DRUG,LONGS DRUGS STORE-DRUG,1359687,1359714,G718,1512,CVS HEALTH CORP,cvs,"DRUGS, TOILETRIES & SALONS"
178919,WATERBURY HOSPITAL HOSPITAL,WATERBURY HOSPITAL HOSPITAL,413706,160802,D249,801,GREATER WATERBURY HEALTH NETWORK,healthnet,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
847339,WELLPOINT EMPLOYMENT RECRUITMENT,WELLPOINT EMPLOYMENT RECRUITMENT,2304089,2304089,B720,529,ANTHEM INC,anthem,EMPLOYMENT RECRUITMENT
2023568,SUMMIT COMMUNITY BANK BANK SVCS,SUMMIT COMMUNITY BANK BANK SVCS,702145,702144,B151,107,HORIZON BANCORP,horizon,BANKS
1420802,HORIZONS HOME SHOW EXHIBITION,HORIZONS HOME SHOW EXHIBITION,984247,984247,G329,548,HORIZONS HOME SHOW,horizon,MISC ENTERTAINMENT & COMBINATION COPY
849695,ALPINE HAUS STORE-SPORTING GOODS,ALPINE HAUS STORE-SPORTING GOODS,702084,702084,G717,1620,HORIZON SPORTS SPECIALISTS INC-AS,horizon,"CRAFT, HOBBY & SPORTING GOODS & TOY STORES"
849767,HORIZON BANK BANK SVCS,HORIZON BANK BANK SVCS,702145,702144,B151,107,HORIZON BANCORP,horizon,BANKS
645239,SENIOR DIMENSIONS INSURANCE-HEALTH,SENIOR DIMENSIONS INSURANCE-HEALTH MEDICARE,43091,585487,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
850811,SOUTHWEST MEDICAL ASSOC MEDICAL SVCS,SOUTHWEST MEDICAL ASSOC MEDICAL SVCS,43091,584237,D249,961,UNITEDHEALTH GROUP INC,unitedhealth,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
1425551,HEALTH PLAN OF NEVADA INSURANCE-HEALTH,HEALTH PLAN OF NEVADA INSURANCE-HEALTH,43091,585487,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
1425602,KAISER GARAGE DOORS GARAGE DOORS,KAISER GARAGE DOORS GARAGE DOORS,986834,986834,H529,688,KAISER & KOCH INC,kaiser,"MISC EQUIPMENT, FIXTURES & SYSTEMS"
1732501,UNITED HEALTH MEDICAL SVCS,UNITED HEALTH MEDICAL SVCS,1138006,1138006,D249,961,UNITED HEALTH-SL,unitedhealth_alt,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
2413977,UNITEDHEALTH GROUP MEDICAL SVCS,UNITEDHEALTH GROUP MEDICAL SVCS,43091,43091,D249,961,UNITEDHEALTH GROUP INC,unitedhealth,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
653894,UNITED HEALTH CTRS MEDICAL SVCS,UNITED HEALTH CTRS MEDICAL SVCS,630430,630430,D249,961,UNITED HEALTH CTRS/SN JQ VLY INC-FV,unitedhealth_alt,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
2414804,MERITCARE HEALTHCARE ACCESSORIES STORE-MEDICAL SUPLS,MERITCARE HEALTHCARE ACCESSORIES STORE-MEDICAL SUPLS,1341254,1843303,G719,1570,SANFORD HEALTH NETWORK,healthnet,MISCELLANEOUS RETAIL
338512,NAVARRO DISCOUNT PHARMACY STORE-DRUG,NAVARRO DISCOUNT PHARMACY STORE-DRUG,1359687,336740,G718,1512,CVS HEALTH CORP,cvs,"DRUGS, TOILETRIES & SALONS"
2167638,HUMANATURE PHOTOGRAPHY PHOTOGRAPHERS,HUMANATURE PHOTOGRAPHY PHOTOGRAPHERS,1336099,1336099,B119,1115,HUMANATURE PHOTOGRAPHY,humana,MISCELLANEOUS PROFESSIONAL SERVICES
1900781,BLUE CROSS & BLUE SHIELD OF KANSAS INSURANCE-HEALTH,BLUE CROSS & BLUE SHIELD OF KANSAS INSURANCE-HEALTH PLAN 65,966202,966202,B212,2910,BLUE CROSS & BLUE SHILD OF KNSS INC,bcbs,MEDICAL & DENTAL INSURANCE
2415785,ABSOLUTE TOTAL CARE INSURANCE-HEALTH,ABSOLUTE TOTAL CARE INSURANCE-HEALTH,525577,1523653,B212,2910,CENTENE CORP,centene,MEDICAL & DENTAL INSURANCE
2259112,INGENIX INC CORP-GEN,INGENIX INC CORP-GEN,43091,1957961,B170,392,UNITEDHEALTH GROUP INC,unitedhealth,MISC CORPORATE ADVERTISING (NOT ELSE CLASS)
473939,BLUE CROSS & BLUE SHIELD SPONSORED CONCERT,BLUE CROSS & BLUE SHIELD SPONSORED CONCERT,10593,10593,G321,360,BLUE CROSS & BLUE SHIELD ASSN,bcbs,"DANCE, THEATER, CONCERTS, OPERA"
1431438,MOTOR CAR MALL SHOP-AUTO CARE-REPAIR,MOTOR CAR MALL SHOP-AUTO CARE-REPAIR,989545,989545,G713,2750,NEW DAWN HORIZONS INC-AL,horizon,AUTOMOTIVE
1586875,ANTHEM STEEL PRE-FAB BUILDINGS,ANTHEM STEEL PRE-FAB BUILDINGS,1064535,1064535,H515,1171,ANTHEM STEEL CORP LLC,anthem,PRE-FABRICATED HOMES & BUILDINGS
1080782,MERITCARE CHILDRENS HOSPITAL HOSPITAL,MERITCARE CHILDRENS HOSPITAL HOSPITAL,1341254,1341254,D249,801,SANFORD HEALTH NETWORK,healthnet,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
2040151,NEW HORIZON ANIMAL HOSPITAL VETERINARIANS,NEW HORIZON ANIMAL HOSPITAL VETERINARIANS,1278036,1278036,B119,1809,NEW HORIZON ANIMAL HOSPITAL LLC,horizon,MISCELLANEOUS PROFESSIONAL SERVICES
475917,CVS/PHARMACY SPONSORED SPORTING EVENT,CVS/PHARMACY SPONSORED SPORTING EVENT,1359687,1359714,G322,1429,CVS HEALTH CORP,cvs,AMUSEMENT PARKS & SPORTING EVENTS
205167,OXFORD INSURANCE-HEALTH,OXFORD INSURANCE-HEALTH,43091,105140,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
2041894,NEW HORIZONS CAREER DEVELOPMENT CTR INSTRUCTIONAL SVCS,NEW HORIZONS CAREER DEVELOPMENT CTR INSTRUCTIONAL SVCS,1278641,1278641,B133,850,NEW HORIZONS CAREER DEVELOPMENT CTR,horizon,"SCHOOLS & CAMPS, SEMINARS"
1433067,RHEA & KAISER MARKETING COMMUNICATIONS BUSINESS SVCS,RHEA & KAISER MARKETING COMMUNICATIONS BUSINESS SVCS,990375,990375,B119,202,RHEA & KAISER MARKETING COMMUNICTNS,kaiser,MISCELLANEOUS PROFESSIONAL SERVICES
2174418,RITTENHOUSE CLARIDGE REAL ESTATE-RESIDENTIAL,RITTENHOUSE CLARIDGE REAL ESTATE-RESIDENTIAL,839467,839467,B230,2068,KAISERMAN CO INC,kaiser,"REAL ESTATE, R.E. BROKERS & DEVELOPERS"
1740490,AETNA HARDWARE BUILDERS SUPPLY STORE-HOME IMPROVEMENT,AETNA HARDWARE BUILDERS SUPPLY STORE-HOME IMPROVEMENT,1141734,1141734,G719,1548,AETNA SUPPLY CO,aetna,MISCELLANEOUS RETAIL
1587651,LIVING WELL TIP VIGNETTE,LIVING WELL TIP VIGNETTE,13054,13054,G900,1820,HUMANA INC,humana,MISCELLANEOUS PDTS/SVCS
2418367,MANSE ON MARSH REAL ESTATE-RESIDENTIAL,MANSE ON MARSH REAL ESTATE-RESIDENTIAL,1439224,1439224,B230,2068,HORIZON SENIOR HOUSING LLC,horizon,"REAL ESTATE, R.E. BROKERS & DEVELOPERS"
1436567,KAISER PERMANENTE MEDICAL CTR HOSPITAL,KAISER PERMANENTE MEDICAL CTR HOSPITAL CANCER,13499,8600,D249,801,KAISER FNDN HEALTH PLAN INC,kaiser,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
1589445,HUMANA INSURANCE-HEALTH,HUMANA INSURANCE-HEALTH MEDICARE ADVANTAGE,13054,9050,B212,2910,HUMANA INC,humana,MEDICAL & DENTAL INSURANCE
661895,HEALTH FIRST VIGNETTE,HEALTH FIRST VIGNETTE,13499,8600,G900,1820,KAISER FNDN HEALTH PLAN INC,kaiser,MISCELLANEOUS PDTS/SVCS
2421285,CAPITAL AREA HEALTH NETWORK MEDICAL SVCS,CAPITAL AREA HEALTH NETWORK MEDICAL SVCS,1523055,1523055,D249,961,CAPITAL AREA HEALTH NETWORK,healthnet,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
2422382,MERITCARE MEDICAL CTR HOSPITAL,MERITCARE MEDICAL CTR HOSPITAL,1341254,1341254,D249,801,SANFORD HEALTH NETWORK,healthnet,"HOSPITALS,PHYSICIANS & MISC.PHYSICAL CULTURE"
1087406,UNITED HEALTHCARE OF THE MIDWEST INSURANCE-HEALTH,UNITED HEALTHCARE OF THE MIDWEST INSURANCE-HEALTH,43091,816377,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
2185299,SAINT LUKES HOSPITAL & HEALTH NETWORK BUSINESS ANNOUNCEMENT,SAINT LUKES HOSPITAL & HEALTH NETWORK BUSINESS ANNOUNCEMENT,381785,381785,B157,2032,SAINT LUKES HEALTH NETWORK INC-PH,healthnet,"TOMBSTONE ADVERTISING,SECURITY & TENDER OFFERS"
1089902,HORIZON FORD AUTO DLRSHP,HORIZON FORD AUTO DLRSHP,817399,1012988,T161,70,HORIZON FORD INC-ST,horizon,AUTOS & LIGHT TRUCK - DEALERSHIPS
1092102,KAISER REALTY REALTORS,KAISER REALTY REALTORS,818334,818334,B230,1222,KAISER REALTY INC-GB,kaiser,"REAL ESTATE, R.E. BROKERS & DEVELOPERS"
706482,SECURE HORIZONS INSURANCE-HEALTH,SECURE HORIZONS INSURANCE-HEALTH,43091,23204,B212,2910,UNITEDHEALTH GROUP INC,unitedhealth,MEDICAL & DENTAL INSURANCE
485920,HORIZON VISION CTRS OPTICAL CTR,HORIZON VISION CTRS OPTICAL CTR,2213437,2213437,G71E,1056,HORIZON VISION CTRS INC,horizon,OPTICAL GOODS AND SERVICES
70876,HENRY J KAISER FAMILY FNDN CHARITABLE ORGN,HENRY J KAISER FAMILY FNDN CHARITABLE ORGN,128507,128507,B189,267,HENRY J KAISER FAMILY FNDN,kaiser,MISCELLANEOUS ORGANIZATION ADVERTISING
872435,BLUE CROSS & BLUE SHIELD SPONSORED EXHIBITION,BLUE CROSS & BLUE SHIELD SPONSORED EXHIBITION,10593,10593,G329,548,BLUE CROSS & BLUE SHIELD ASSN,bcbs,MISC ENTERTAINMENT & COMBINATION COPY
875590,INGENIX BUSINESS SVCS,INGENIX BUSINESS SVCS,43091,1957961,B119,202,UNITEDHEALTH GROUP INC,unitedhealth,MISCELLANEOUS PROFESSIONAL SERVICES
1106301,BLUE CROSS OF CALIFORNIA INSURANCE-HEALTH,BLUE CROSS OF CALIFORNIA INSURANCE-HEALTH,2304089,1551702,B212,2910,ANTHEM INC,anthem,MEDICAL & DENTAL INSURANCE
1750144,NEW HORIZONS RESEARCH STUDY,NEW HORIZONS RESEARCH STUDY,665469,665469,B119,2106,NEW HORIZONS CLINICAL RESEARCH CTR,horizon,MISCELLANEOUS PROFESSIONAL SERVICES
210722,NEBRASKA CROSSING FACTORY STORES SHOPPING CTR,NEBRASKA CROSSING FACTORY STORES SHOPPING CTR,420434,420434,G719,1366,HORIZON GROUP PROPERTIES INC-PX,horizon,MISCELLANEOUS RETAIL
1751410,NEW HORIZONS CREDIT UNION CREDIT UNION,NEW HORIZONS CREDIT UNION CREDIT UNION,1146930,1146930,B159,414,NEW HORIZONS CREDIT UNION-MP,horizon,MISC FINANCIAL INST. SERVICES & PRODUCTS
1597676,HEALTH NETWORK LABORATORIES LABORATORIES,HEALTH NETWORK LABORATORIES LABORATORIES,1069503,1069503,B119,877,HEALTH NETWORK LABORATORIES LP,healthnet,MISCELLANEOUS PROFESSIONAL SERVICES
