event_time,coef,placebo_dma
4,-9.297072499834183,152
5,0.0240283983223837,152
6,-8.560651892734011,152
7,-1.4762814854115132,152
8,-9.044197501639122,152
9,-1.125539378015231,152
10,-7.723011631074651,152
-9,-7.363969881363135,153
-8,-3.202569704963444,153
-7,2.3492379497965596,153
-6,-4.30392841878246,153
-5,-1.6328498650793617,153
-4,-1.7240358250282297,153
-3,0.3887078577642316,153
-2,-2.221679101441688,153
-1,0.0,153
0,0.4146712023242224,153
1,-0.09528898938386211,153
2,-1.6616686951956643,153
3,-0.5203768398221359,153
4,-1.4470932697665675,153
5,1.3696373090702632,153
6,2.7483543953350593,153
7,0.6302949623433913,153
8,0.8483089672886904,153
9,1.4832635210160547,153
10,2.452157817239063,153
-9,0.48314985900689983,154
-8,-4.057184386680488,154
-7,-3.2601764698913205,154
-6,-9.126366981844589,154
-5,-8.940199373616805,154
-4,-1.212969466459972,154
-3,1.0533918270240266,154
-2,0.8495868351624926,154
-1,0.0,154
0,1.0821474899164785,154
1,1.440801928540346,154
2,1.1847159454266054,154
3,0.8323826345681659,154
4,1.6169079935800144,154
5,1.9268247095784885,154
6,-0.3576167399631377,154
7,2.1095593734068543,154
8,2.7073134361278015,154
9,3.1017429752896333,154
10,2.149082946627173,154
-9,1.0901774746427402,155
-8,-1.5052074423316533,155
-7,-1.6381404480750483,155
-6,0.8152178429033974,155
-5,-2.4029394814399527,155
-4,-1.674461948159797,155
-3,0.16617401725475095,155
-2,0.47850546385495085,155
-1,0.0,155
0,-0.5922829291516315,155
1,0.25197422571529665,155
2,0.855003287863098,155
3,-0.1734352319928364,155
4,-0.11079691189648735,155
5,1.4816401027816197,155
6,0.6704656723770901,155
7,1.6342245428926496,155
8,1.369935970882758,155
9,1.7761552960361437,155
10,0.5781534998082224,155
-9,-0.10579147091380758,156
-8,-0.8727883583598717,156
-7,-1.0765876031228734,156
-6,-1.7320517620600693,156
-5,-1.4323393644271154,156
-4,-0.674524731843102,156
-3,0.2681425179631941,156
-2,0.7225199436026425,156
-1,0.0,156
0,0.343464898699621,156
1,0.6130121932782453,156
2,-0.02386459786597049,156
3,-1.1000462169538345,156
4,-0.3837098112952442,156
5,0.8091289682223711,156
6,-0.8228602304386926,156
7,0.8063389226129467,156
8,0.07814696870799287,156
9,-0.2373884805845011,156
10,0.11724097445271775,156
-9,-0.5459470662234048,157
-8,-1.1560125466385351,157
-7,-1.7738757297258572,157
-6,-3.438825048864039,157
-5,-2.3532324236326345,157
-4,-1.3156914036751646,157
-3,0.9186129974740254,157
-2,1.3493578767677,157
-1,0.0,157
0,0.9460950070386572,157
1,1.0448408785354557,157
2,-1.157801274317998,157
3,-0.427797520619348,157
4,0.3338717235450187,157
5,1.56132946955294,157
6,-0.5548092888947462,157
7,1.614244266064127,157
8,1.1027062576144926,157
9,1.1424561608927692,157
10,0.14159538878328107,157
-9,0.07861426333172511,158
-8,-0.14227563702288268,158
-7,-0.4438807094490494,158
-6,-0.36816506660774634,158
-5,-0.18199745837956896,158
-4,8.69041600184171,158
-3,10.606327806392693,158
-2,1.3776098239739436,158
-1,0.0,158
0,9.457643275319892,158
1,9.872483443040045,158
2,10.936381181930157,158
3,-0.01861465344376536,158
4,11.193639317442964,158
5,12.010577732700638,158
6,0.7073889550721801,158
7,11.3718880504261,158
8,11.85079071509223,158
9,12.494574800730055,158
10,1.545029216734675,158
-9,-8.74427629374708,159
-8,-7.355732544136406,159
-7,-8.245126457579712,159
-6,-6.834405043897925,159
-5,-0.29880822907378574,159
-4,-1.8958552762301704,159
-3,-4.052179326639237,159
-2,-3.373218802166833,159
-1,0.0,159
0,-2.464394146516879,159
1,-3.8909131052553936,159
2,-3.702464889550335,159
3,-1.2224346376688873,159
4,-1.8416048472439235,159
5,-2.313047907364951,159
6,-7.177235504041517,159
7,-2.9374028254610525,159
8,-2.7668092884074365,159
9,-1.808624902939047,159
10,-3.5480014450342607,159
-9,-1.0571564077681468,160
-8,-0.27795741205358954,160
-7,-0.7471302752666262,160
-6,-2.133428754915314,160
-5,-2.4326756672804923,160
-4,-1.061079035422345,160
-3,0.15246530920328893,160
-2,-0.10330392664960675,160
-1,0.0,160
0,0.10240119433716544,160
1,0.29985488509211666,160
2,-1.2256228505644562,160
3,-1.1558258575774503,160
4,0.4938346640993984,160
5,1.081182561243651,160
6,-1.946284789287873,160
7,0.5420126448762833,160
8,0.6788046039289568,160
9,-0.24980261053570554,160
10,-0.32578066577531606,160
-9,1.6412413236410697,161
-8,2.36056277876331,161
-7,-0.390794300138878,161
-6,-2.0900293871234634,161
-5,0.4277211103115222,161
-4,2.153827637278395,161
-3,1.2595322822805193,161
-2,0.196561536513571,161
-1,0.0,161
0,-0.012063158702186607,161
1,0.7966328986479844,161
2,0.2916406337667639,161
3,-1.1423360231992914,161
4,-0.12484410200971063,161
5,1.0779916171643922,161
6,-0.8736596176356639,161
7,1.5894284885491738,161
8,1.0941231468726014,161
9,1.0421416285408462,161
10,0.5502693123513862,161
-9,-0.13816071992712986,163
-8,-2.403148994288037,163
-7,0.42260117368129874,163
-6,-2.4527209694129786,163
-5,-2.992235246136947,163
-4,-3.497834343656738,163
-3,-0.9998467226381762,163
-2,-0.593433182389634,163
-1,0.0,163
0,-0.08215168962504045,163
1,-0.44409979228366003,163
2,-0.33627016316610525,163
3,-1.1323509837287933,163
4,-1.5119444037725254,163
5,-0.28437797963292016,163
6,-0.6651655022950079,163
7,0.23962371252491604,163
8,-0.930108491446248,163
9,0.3512412875107461,163
10,-0.1315295217226962,163
-9,-3.252103280001494,164
-8,-3.4601675958347022,164
-7,-4.577851370031656,164
-6,-7.680327351553691,164
-5,-0.637318752561215,164
-4,-2.0061395116116993,164
-3,-3.398769818738772,164
-2,-2.8353733932774534,164
-1,0.0,164
0,-1.6859654262712762,164
1,-3.2913031042844434,164
2,-4.053224504321612,164
3,-1.520121442724409,164
4,-3.5280834714050586,164
5,-2.0443424776867474,164
6,-2.293038881513264,164
7,-2.180259897342434,164
8,-2.416797013852661,164
9,-2.1840136050986128,164
10,-2.6284388224444823,164
-9,0.6034327392273301,165
-8,-2.1818874713654646,165
-7,-3.6084461572446376,165
-6,-10.258434283940662,165
-5,-3.3465606339214746,165
-4,-3.6244224453651253,165
-3,-1.1950020490081543,165
-2,-4.312688105172951,165
-1,0.0,165
0,-1.1924130642833828,165
1,-0.2352883553028846,165
2,-1.8222321737586167,165
3,-4.3479361592737735,165
4,0.020745542300959798,165
5,1.6112385894333063,165
6,-0.4479860407322315,165
7,1.563934805389645,165
8,0.9226395327182293,165
9,1.4801235624106333,165
10,-0.5955006571938719,165
-9,1.48861844416907,166
-8,-0.12234434041574739,166
-7,1.315581106543796,166
