event_time,coef,placebo_dma
5,2.272457788685374,261
6,1.538380521751762,261
7,1.4246233528334658,261
8,1.571670348113915,261
9,2.1591670793761626,261
10,2.678736060889664,261
-9,-1.4594137884850118,262
-8,-3.7590279584028736,262
-7,-0.49741279304764674,262
-6,0.4803747756897536,262
-5,-2.4783024339259216,262
-4,-2.7534506140576034,262
-3,-0.23080133999354274,262
-2,0.3719283894013474,262
-1,0.0,262
0,-2.7601038185282154,262
1,0.18814721800724063,262
2,-0.6321449108168086,262
3,-1.4953257349902171,262
4,-1.8214839284720288,262
5,-0.6406593742350831,262
6,-1.289407638599247,262
7,-1.4649912477370692,262
8,-1.7099392758384273,262
9,0.003681049639511848,262
10,-1.3941103646676192,262
-9,-0.5617601550380558,269
-8,0.24499922436909774,269
-7,0.2760214978009238,269
-6,-0.19611014456550377,269
-5,-0.6743269962985542,269
-4,1.2225919247561916,269
-3,-0.24718777793994234,269
-2,0.6603625552200106,269
-1,0.0,269
0,1.3229591309364999,269
1,-0.025081762730888395,269
2,-0.12706979304345967,269
3,-0.7809335621134765,269
4,1.1896946978231853,269
5,-0.2771842689826531,269
6,-0.43219228521217207,269
7,-2.390830192614409,269
8,1.3601370962598909,269
9,0.07873482064183848,269
10,0.22131128736992547,269
-9,-1.224393688106111,270
-8,-7.158503569603754,270
-7,-2.838129420696094,270
-6,-2.6198603174525044,270
-5,-2.1478641632433284,270
-4,-5.448132958390384,270
-3,-2.6972423405352757,270
-2,-3.504689309203726,270
-1,0.0,270
0,-3.7869089937561835,270
1,-2.687723202321467,270
2,-2.417966628462435,270
3,-0.9689271284571832,270
4,-3.4107152427822847,270
5,-2.550483676386167,270
6,-1.720442120568509,270
7,-0.7038981593506491,270
8,-2.4185620035507043,270
9,0.34374414520943736,270
10,1.2147112000691027,270
-9,0.21875734689412418,271
-8,-3.1231906398616673,271
-7,0.8875077882160844,271
-6,-1.9706585693627614,271
-5,-0.4617231138088603,271
-4,-0.4754323043227554,271
-3,1.3039993572906374,271
-2,-0.026248524600510775,271
-1,0.0,271
0,-0.6937388875088369,271
1,0.8796301788438845,271
2,1.5103228737934071,271
3,0.5477922702545464,271
4,0.2446009568010811,271
5,1.7146990596955447,271
6,1.0613058773011028,271
7,1.828199780942058,271
8,2.0526898294963156,271
9,1.721227909071105,271
10,1.0618696892629573,271
-9,1.7249698194246972,273
-8,-1.995788096867777,273
-7,-3.0246093974635517,273
-6,0.836387521839062,273
-5,1.1749122808081023,273
-4,0.85429296541963,273
-3,-2.531361112744566,273
-2,0.7291338068411756,273
-1,0.0,273
0,2.41123509137311,273
1,1.2353636705075854,273
2,2.9318554187134596,273
3,0.3966279551875417,273
4,2.5096264071692067,273
5,1.477132955347507,273
6,2.8807998909580292,273
7,2.848216833520396,273
8,3.2849747495144683,273
9,3.7917920748967755,273
10,2.293878691293976,273
-9,-6.218115479590792,275
-8,0.8235264146470992,275
-7,-0.3078861717147429,275
-6,0.5468600678372376,275
-5,0.9135455300806733,275
-4,1.034687170468126,275
-3,0.8721500982504223,275
-2,-6.335682432238643,275
-1,0.0,275
0,-0.14193209415181815,275
1,1.328274374044663,275
2,3.561849536955318,275
3,2.901888297154828,275
4,2.9023194795145697,275
5,2.530401214847875,275
6,3.1170918432523145,275
7,2.267687360234571,275
8,3.7429631223967936,275
9,1.3514293687033057,275
10,2.8513688071287953,275
-9,-8.299957632975305,276
-8,-9.993773979772126,276
-7,-9.67017591830889,276
-6,-0.8183525825062395,276
-5,-1.5247731247892766,276
-4,-0.39281719308732466,276
-3,-3.071935708602628,276
-2,0.06196983907224174,276
-1,0.0,276
0,0.7711499187918569,276
1,-0.005359076546392467,276
2,0.6536973880578277,276
3,-8.481125292455696,276
4,-0.8336489707929501,276
5,0.8808939064898631,276
6,1.1418748874600118,276
7,2.02422302792375,276
8,1.0389500372009004,276
9,0.5460835353486154,276
10,2.097880740069564,276
-9,-1.4646211900706185,278
-8,-5.067993262980701,278
-7,-1.8540146060176446,278
-6,-8.51750583313318,278
-5,0.9816301955830748,278
-4,0.1631635807505448,278
-3,-9.483212580877854,278
-2,-8.467124371649929,278
-1,0.0,278
